"userid","trackid","mood.adorable","mood.aggressive","mood.amazed","mood.angry","mood.animated","mood.bitchy","mood.bored","mood.celebratory","mood.cool","mood.dancing","mood.deep","mood.delighted","mood.dramatic","mood.dreamy","mood.driving","mood.easy","mood.elegant","mood.emotional","mood.encouraged","mood.energetic","mood.enthusiastic","mood.epic","mood.euphoric","mood.excited","mood.fantastic","mood.fast","mood.festive","mood.free","mood.friendly","mood.fun","mood.funny","mood.furious","mood.gentle","mood.glorious","mood.good","mood.graceful","mood.happy","mood.heroic","mood.hot","mood.in_love","mood.inspired","mood.intense","mood.interested","mood.joyful","mood.jumpy","mood.liberated","mood.light_hearted","mood.liked","mood.loud","mood.melancholic","mood.moody","mood.motivational","mood.nocturnal","mood.passionate","mood.peaceful","mood.playful","mood.pleasant","mood.positive","mood.powerful","mood.pulsating","mood.reflective","mood.relaxed","mood.religious","mood.repetitive","mood.retro","mood.rhythmical","mood.romantic","mood.sad","mood.satisfied","mood.sensual","mood.sentimental","mood.serene","mood.severe","mood.sexual","mood.sexy","mood.slow","mood.smooth","mood.soft","mood.sorry","mood.spiritual","mood.spontaneous","mood.stimulated","mood.strong","mood.stylish","mood.successful","mood.tragic","mood.tranquil","mood.uplifting","activity.daily_routines","activity.emotional","activity.entertainment","activity.intellectual","activity.live_music","activity.music_listening","activity.on_the_move","activity.physical","activity.social"
185,2876289,,,0,,,,,,,0,,0,,,0,,,,,0,,,0,,,,,0,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,0,,0,,0,,,0,1,,,0,,,,0,,,,,0,0,,,,,0,,,,,,,,0,0,1,0,0,0,0,0,0,0
185,157900,,0,,,,0,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,0,,,,,0,0,,,0,,,,,,,,,0,,,,0,,,,0,,,,,0,0,1,0,,0,0,,,0,0,,,,,,0,,,,0,,,,,0,0,0,0,0,0,0,0,1
185,6531821,0,,,,0,0,,,,,,,,,,,,,,,0,,,,0,0,,0,,,0,,0,,,,,0,,,,,1,,,0,,,,,0,,,,0,,,,0,0,,,,,0,,,,,,,,,,0,,,0,,0,0,0,,,,,,,0,0,0,0,0,0,1,0,0
726,15192046,0,,,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,0,,,,,,,,1,,0,,,0,,0,,,,,,,0,,,,,0,,,,0,,,,0,0,,,,,0,,,0,,,,,0,,0,0,,,,,0,,,0,0,0,0,0,1,0,0,0
726,11745928,0,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,0,,0,,0,1,,,,0,,0,,,0,,,,,,,,0,,,,,0,,0,,,,,,,,,,,0,,,,0,,0,0,0,0,,,,,,,,,0,1,,0,0,0,1,0,0,0,0,0
726,2159388,,,0,,0,,0,0,,,,0,,,0,,0,,,0,0,,,,,0,,,0,,,0,,,,,,,0,,0,0,,,0,,,,,1,,,,,0,0,,,,,,,,,,0,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0
726,3125613,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,,0,0,,,0,,,,,,,1,0,0,,,,,0,0,,,0,,0,0,0,0,0,0,0,0,1,0
726,14171119,,1,0,,,,,,,,1,,,,0,,,,,,0,,,,,,,,0,0,,,0,0,,,0,,,0,0,,,,,,,,,,0,0,,,,,,0,,0,,,,,,0,0,,,,,0,,,0,,,,,,,,0,,,,0,,0,1,0,0,0,0,0,0,0
2194,3597461,,,,0,,0,,,,,,,,,,,,0,,,,,1,,,,,,,,0,,1,,,,,0,,0,0,0,,,,0,,,0,,,0,,0,0,,,1,1,,,,,,0,,,,,,,,,,,,0,,0,,,0,,,0,,,,0,1,0,0,0,0,1,0,1
57,3597461,,,,,0,,0,,,,,,,0,,,,,,,0,,,0,0,0,,0,0,,,,,,,0,,,0,,,,0,,,,,0,,,0,,,,,,,0,,,,,,,0,1,,,,,,,,,,,,0,0,,0,,,0,,0,,,0,0,0,0,1,0,0,1,0
2194,5293752,,0,,,0,,,,,,0,0,,,,,,,,,0,,,,,,,,,,,1,,,0,0,,0,,0,,0,,,,0,,1,,,0,,0,0,,,,,,,,,,,1,,,,0,1,,,,,0,,,,,0,,,0,,,,,,1,1,0,0,0,0,0,0,1
57,13938786,,,,,,0,,,,,0,,,0,,,,,0,0,,0,,,,,0,,,,,,1,,0,,,,0,,,0,,,0,,,0,,0,,0,,,,,,,,,0,,,,,0,0,,,,,,0,,,0,0,,,,0,,,,,,,,0,0,1,1,0,0,0,1,0
1685,3597461,,,0,,,,,,0,,0,,,,,,,1,,,,,,,,,,,,,,,,,0,,,,,,1,,0,1,,,,,,,0,,,0,1,,,,0,,,,,,,,0,0,1,,,,0,,,0,0,,0,,,,0,,,0,,0,1,0,1,0,1,0,1,1,0
2194,18168224,,,1,0,,0,,0,0,,,,,,0,,0,0,1,,,,,,,,,,,,,0,,,,,,0,0,,,1,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,0,,,,,0,1,0,,,0,0,,,,,,0,0,1,1,0,0,0,0,0,1
1449,5293752,0,,0,,,,,,,,,,,0,0,,,0,,,,1,,,,0,,,0,,,,,,,,,0,0,,,0,,,,,,0,,,,,,0,,,,0,0,0,,,,1,,,,0,,,,,,,,0,,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,0
57,38910761,,,0,,0,,,,,,0,,0,0,,,0,,0,,,,,,,,,0,,,,,,,0,,,,,,,0,,,1,,0,,,,,0,,,,,,,,,,0,,0,,,0,0,,,0,0,,0,,,,,0,,,,,0,,,,,0,0,0,0,1,1,0,1,1
1333,31613990,0,,,,,,0,,,,0,,0,,,,,0,0,0,,,,,,,0,,,,0,,,0,,,,0,,,0,0,0,,,,,1,,,,,,,,,,,1,,,,0,,,,,,0,0,,,,,,0,0,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0
485,3597461,,,,,,,0,,1,,,1,0,,0,,,0,,0,1,,0,0,,,,,,1,,,,,,,,,,,,,0,,,,,,,,0,0,,0,,,,,,,,,0,,,0,1,,,,,0,,0,,,,,,,0,,,,,,0,,0,0,1,0,0,0,1,0,0
2135,6531848,0,,,,,,1,,,0,0,,,,0,,0,,,,,,,0,,,0,,,,,,,,0,0,0,0,,0,,0,,,,,,,0,,,,,,,,,,,,0,,,,,,0,,,0,,,0,,0,,,,0,,,,,,0,,,,0,0,0,0,0,0,0,0,0
1333,321658,,,,0,,,0,,,,,,,,,,0,,0,,,0,,0,1,,,0,0,,0,,,,0,,0,,,,0,,,,,,,,,,,,,,,,,,1,,0,,,,,,0,,,,0,,0,,,0,,,,0,,1,,,0,,,,0,0,1,0,0,0,0,0,0
2135,23565568,,,,,,,0,1,,,,,,,0,,0,0,0,0,,0,0,,0,0,,,0,,,,,,,0,,0,,0,,,,,,,,0,0,,,,,0,,,,,,,,,,,0,,,0,0,,,,0,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0
57,34773434,,,0,,,,,0,0,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,,,,,0,,0,0,0,,,,,,0,1,0,,,0,,0,,,,,,,,0,,,,,,0,,0,0,,,,,,0,,,,,0,0,1,1,1,0,0,0,0,0
2194,1743133,0,0,0,,,,,,,,,,,1,,,,,,0,,,1,,,,0,,,,0,,,,,,,,,,,0,0,,0,,,,,,0,,,,,,,0,,0,0,,,,,,,,0,,1,0,0,,,,,,0,,,,,,,0,,1,1,0,1,0,0,0,0,0,0
57,1743133,,0,,0,,,,,0,0,1,,0,,0,,,,0,,,,,,,,,0,0,,,0,0,,0,,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,0,0,,0,,,,,,,,,1,0,0,1,0,0,0,0,0
1333,1743133,,,0,,,,0,,1,,,,,,,,0,,,1,0,,0,,,,0,1,0,0,,,0,,,,,0,,0,,,,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,0,0,0,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1
2135,42671397,0,,,,,,0,0,,,,,,,0,,0,,,,,,,,0,,,,0,,0,,0,,0,,,,,0,,,0,,0,,0,,,,,,,,,,0,,0,,,,0,1,,,,,0,0,,,,,,,,,,0,,,,,,,0,,0,0,0,0,0,0,0,0,0
2194,13905757,,0,,0,,,,,,,,,,,,,0,,,,0,,,1,,,,,,,,,,0,,,,,,,0,,,0,0,0,,,,,0,,,,,0,0,,,,,,0,0,,,,0,,,,0,,,,,1,0,,0,,,,,0,,,1,1,0,1,0,0,0,0,0,0
2148,220970,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,0,,,0,,,1,,,,,0,,,0,,0,0,,,,,,0,,0,,,0,,0,,,,0,,,,0,,,0,,0,,0,0,,,0,,0,,0,1,1,1,1,0,1,1,1
90,1354038,,,,,,0,,,0,,,1,,,0,,,,,,,0,0,0,0,,,,0,0,,0,,,,0,0,,,0,,0,,,,,,,,0,,,,0,0,,,,,0,,,,0,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,1,0,0,0,0
1685,3698192,,,,,,,0,,,,,,,,1,,,,,,,,,,,,,0,,,0,,0,,,0,,,,,,,,0,,0,,0,,0,,0,,,,,0,0,,,,,0,,,1,,,,0,0,,,,,0,,0,0,,,,1,,,,,0,0,0,0,0,0,1,0,0,0
2342,20294347,,,0,,,,,,,,,,,,,,1,,0,,0,,,,0,,,0,,0,,,,,0,,0,,0,,0,,0,,,0,,,0,,,,,,,,,,,,,0,,,1,,,1,1,,,,,,0,,,,,,,0,1,,1,,,,0,0,0,0,0,0,1,1,1
1333,14178961,0,,0,,0,0,,1,,,,,,,,,,0,0,,,0,0,1,,,,,,,,,,0,,,,,,,,,,0,,,,,0,,0,,,,,,,,,,0,,,0,0,,,0,0,,,,,,,,,0,,0,,,,,,0,,,0,0,0,1,0,0,0,0,0
2152,6930076,,,,,,,0,,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,0,,1,0,,0,,0,,,,,,0,,,,,,,,,,,,0,0,,0,0,0,,,,,,,,,0,0,0,,,,,,,0,0,,,,,0,0,0,0,0,0,0,0,0,1
1182,896769,0,,0,,,,,,,,,,0,,,,0,,,1,,,,,0,,0,,,,,,,0,,,0,,,0,0,,,,,,,,,0,,0,0,,,1,,0,,,0,,,,0,,0,,,,,0,,,,,,,0,,,,,,,,0,,0,0,0,0,0,1,1,0,0
2135,164653,,,0,,,,,,,,0,,,,,,,0,,,,,,0,0,,1,,0,0,0,0,,,0,0,,,0,,,,0,,,,,,,,0,0,,,,0,,,,,0,,0,,,,,,,0,,,0,,0,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0
2315,16493547,0,,,,,,,0,,,,,,1,,0,,0,0,0,,,,,,,,,,0,0,,0,,0,,,,,,,,,,,,,0,,,,0,0,,,,,0,,,,,0,,,0,,,,0,,,0,0,,,,,,,,,0,,,0,,,0,0,0,0,0,0,0,0,1
2342,497700,,,,,0,,1,,,,,0,,0,,,,,,,,,,1,,,0,,0,0,0,0,,,,,,,,1,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,1,,,1,,1,0,1,0,0,0,0,0,1
2152,43556636,0,,0,0,,0,0,,,,,,,,0,,,0,,,,,,,,,0,,0,,,0,,0,,,,,,1,0,,0,0,,,,,,,,,,,,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1
1203,42634984,0,,,,,,,0,,,,,,,,,,,,,0,,0,,,,0,,,,0,,,,,,0,1,,,,,0,,0,,0,,,,,,,,,,,0,,0,0,,0,,0,,0,0,,,,0,,,,,,,,0,,,1,,,,0,,0,0,0,0,1,0,0,0,0
1182,21894371,,,,,,,,0,,,,,,,,,,,,0,,,,,,0,,,,,,,,,0,,0,0,,0,,,0,,,,0,,0,,,0,0,0,,,,,,0,0,,,,0,,,,,,,0,0,,,1,0,,0,,,,,1,,,,,0,1,0,0,0,0,0,0,0
211,3597461,0,,0,,,,,,1,,0,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,0,0,,,,,,0,,,,,,0,,,,0,,0,,,0,,,0,,,,,0,,0,0,,0,,,,,,,1,0,,,,0,,,0,0,0,0,0,1,0,0,1
2148,42166293,0,,,,,,,1,0,,,,,,,,,,,,0,0,,,,,0,1,,1,,0,,,,0,,,,,,1,,,,0,0,,,,,,,0,,1,,0,,,,,,,,,,,,,,,,0,1,,0,1,,0,,,1,,,,,,1,0,0,1,1,0,1,0,1
1333,41036785,,,0,,,,,0,0,0,,,,,,,,,,,,,,0,,,,,,,,0,,,0,,,0,,,,0,0,1,0,,0,,1,,0,,,0,,,,,,,,,,0,,,,,,0,0,,0,,,,,0,,,,0,,,,,,,0,0,0,0,1,0,0,0,0
90,14261731,,,0,,,,,1,0,,,,0,0,,,0,,,0,,,,0,0,,,0,,0,,0,,,0,,,0,,,,,0,,,0,,,,0,,,0,,,0,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0
2135,6087085,,0,,,,,,0,,,,,,0,,1,0,,,0,0,0,,,,,,0,0,,,,,,,,,0,0,,,0,,,,,,,,,,,,0,,0,,,,,,,,,,0,,,,,0,,,,0,,,0,,,,0,,0,,,,0,0,0,0,0,0,0,0,0,0
2323,527705,,0,,,,,0,0,,,,,,,,,,,,0,,,,1,,,0,,,,,0,,,,,,,0,,0,0,,0,,,,,,,0,,,,,1,,0,,0,,0,,,,,,,,0,,,,,,,0,,0,,0,,,,,0,0,,0,0,0,0,1,0,0,0,1
130,1743133,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,,,,0,0,,,,,0,,,0,,,,,0,,,0,,1,,0,0,0,1,0,,0,,,,,0,,0,,0,,,,0,,,,,,,,,0,,,,,,,,0,0,1,0,0,0,0,1,0,0
1449,35255266,,0,,,0,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,0,,0,,,,0,0,0,,,,,,,,,0,0,1,,,,,,,0,,,,0,,,,,,0,,,,,,0,0,,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
2342,30291739,,0,,,,0,0,,,,,0,,0,,0,,,,,0,,1,,0,,,,,,,,,,0,0,,,1,,0,,,,,,,,,,,,,,,,,,0,,0,,1,,0,,,,,,,,0,,0,0,,,,,,,0,,,,0,,0,1,0,1,0,1,0,0,0
1182,16089367,,0,,,,,,0,,,0,,0,,,,,,0,,0,0,,,,,0,,,,,,0,,0,,0,,,,,,,,,,,,,,,1,0,,,,,,,,0,,,,,1,,,,0,,,,,0,0,0,,0,0,,,,,,0,,,0,0,0,0,0,1,1,0,0
2323,30291739,,0,,,0,,0,,,,,0,0,,0,,,,0,0,,,,,,,,1,,,,,,,,,,0,,,1,,,0,,,0,0,,0,,,,,,,,,0,0,0,,,,,,0,,,0,,,,,,,,,,,,0,,,,0,,,0,0,0,0,0,1,0,0,0
1430,15015342,,,0,0,,,,,,,,,0,,,,0,,,0,,,,,,0,0,,,,,,,,,,0,0,,,0,,,,,,,0,,1,,,,0,,,0,0,,,,,,0,,,0,,0,,,,,0,,,,,,,0,,,,,,0,0,0,1,0,0,0,0,0,0,0
2148,41184473,0,,,,,,0,,1,,1,,,0,0,,,,,,1,,1,,,0,0,,,,,,,,1,,1,0,,,,,,1,,,,,0,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,1,,0,,0,0,,0,,,,,1,1,0,1,0,0,0,1,1
1203,15092431,,,,,,,,0,,,0,,0,,,,,0,,0,0,,,,,0,,,,,,,1,0,,,0,,0,,,0,,,,,,,,0,,,,,1,,,0,,0,,,,,,,0,,,,0,0,,,,,0,,,,,,,,,0,,0,0,0,0,1,0,0,0,0,0
2342,1536839,0,,,,0,,,,,,1,,1,,,1,,,,0,,,,0,,0,,1,,,0,,,,,0,,,,,0,,,,,0,,,0,,,,,,1,,,0,,0,,,0,,,,,,,0,,,,0,,,,,,,,0,,,,,,0,1,0,0,0,1,0,0,0,0
2346,19613964,0,,,,0,,,,,,,,,,,,0,0,,,,0,0,,0,,,1,,,,0,,0,,0,,,0,,,,,,,,,,0,,,,,0,,0,0,,,0,,,,,,,0,,,,,,,0,,0,,,,0,,,,,,0,,,0,0,0,0,0,0,0,0,0
199,3721196,,,,,0,,,,0,,,,,0,,,,,0,0,,0,,0,,,0,0,,,,,,0,0,,0,,,,0,,,,,,,,,,,,,,0,0,0,,,,,,,0,,,,,,1,,,,,,,0,,0,,,,0,,,1,,,0,1,0,0,0,0,0,0,0
1449,1337516,1,,,0,0,,,,,,,0,,0,,,,,0,,0,0,,,0,,,,,,,,,,,,0,,,,,,0,,,,0,0,,0,,,,,,,,1,0,,,,,,,0,0,,0,,,,0,,,,0,1,,,,,,,,,,,1,0,0,0,0,0,0,0,0
2323,7381185,,0,,0,0,,1,0,,,,,,0,,,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,0,,0,,,,,,,0,,,,,0,,,,0,,,,,,0,,,0,0,0,0,0,0,0,0,0
2194,41908396,0,,,,,,,0,,,,1,,0,,,,,,,0,,,,,,,,,1,,0,0,,,,,,,,,0,,,,,0,,,,,,0,,,,,,0,1,,,,,,,0,,,1,,,0,,,,0,0,,0,,,,0,,0,,0,1,1,0,0,0,0,0,0,0
2342,22282641,,,0,,,,0,,,,0,,,,,0,,,0,0,,,,0,,,,,,1,,,1,,,,,,,1,1,0,0,,0,,,,,,,,1,0,,,,,,,,,0,,,,,,,,,,,,0,,0,,,,0,,0,0,,,,,0,0,0,1,0,1,0,1,0
2346,6585617,,,,,,,,,,,,,0,,0,0,,,,,,,,0,,0,,0,,,,,,,0,,0,0,,0,,,,,,0,0,,,,,,,,,1,0,,,,,0,,,0,,,0,0,,0,,0,,,,,,0,,,,,0,,,,,0,0,0,1,0,0,0,0,0
211,10344648,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,,,1,,,,,,,,,0,0,,,0,,,,,0,0,,,,1,,,0,,,,,,,,0,,0,,0,,,,0,0,,0,,,,,,,0,0,0,0,0,1,0,1,1
57,41357703,,,,,,,,0,0,0,,,,,,0,0,,,1,,,,,,,,,,,,,,0,,0,,,,,,,,0,,,0,,,,0,0,0,,0,,,0,,,,,0,,,,,0,,,,,,,,,,0,,,,,0,0,,,0,0,0,0,0,0,0,0,1,1,0
2152,23394732,,,,,,,,,,,,,,0,,,,,0,0,,,0,0,,,0,0,,0,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,1,,0,,,,0,0,,,,,,,0,0,,0,,,,0,,0,,0,,,0,,0,0,0,0,1,0,0,0,0
2194,3504794,,,,,,0,1,,,,0,,0,0,1,,,,,,,,,0,,0,,,,,,,,,1,,,0,,0,,0,,,,,,1,,0,,,,,,0,,,0,,1,,,,,,0,,,,0,,,,,,,,,0,,,0,,0,,,,0,0,0,1,0,0,0,0,0
2152,31884120,0,,,0,,,,0,0,0,,,,,,,0,,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,0,,,,0,,,,,,,,1,,,,0,,0,0,,0,,,0,0,,,0,0,0,0,0,1,0,0,0,0
1449,6929586,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,0,,0,,,,,0,0,,0,,,,,,,,,0,,,,,1,0,,,,,,,0,,0,,,,0,0,,,,,,,,,,,,,0,,,0,,0,0,,0,,0,0,1,0,0,0,0,0,0,0
2194,31884120,,,,,,,1,,,,1,,,0,,,,,0,,,,,,,,,,,,0,,,,,0,,0,,,,,,,,,0,,,,,,,0,1,,0,0,,,,0,0,,,,1,,,,,0,0,0,,0,,,0,,0,,,,,,,0,0,0,0,0,0,0,1,1,1
2215,6865379,,,,0,,,,,,,,,,,,0,,,,,,0,,,0,,,0,,0,,,,,0,0,,0,,,,,,,,,,,,1,1,,,,,,,,,0,0,1,,,,,,0,,,,0,,,,,0,,,0,0,0,,,0,,0,,0,1,0,1,0,0,0,0,0
2152,33229283,,,,,,,,,,,0,,,0,,,,,,0,0,0,,0,,,,0,0,,0,0,,,0,0,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,0,0,,0,,,,,,,,0,0,,1,,0,0,,,,,,0,0,0,0,0,0,0,0,1
61,36654566,,0,,,0,0,0,,0,,1,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,0,0,,,,,,,,0,,,0,,0,,,,0,,,,,,0,0,,,,,1,,1,,,,,0,,,0,,,0,,,0,,,1,0,0,0,0,0,0,0,0
2345,7352863,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,,,,,,,,,0,0,1,0,,1,,,,,,,1,,,0,0,0,0,,,,,,,,1,,,0,0,,0,,1,,,,,0,,,,0,0,1,0,0,0,1,0,0,0
1685,30291739,,0,0,,,,,0,0,,,,,,0,,,,,,,1,,0,,,,,1,,,,,0,1,,,,0,,,,,0,,,,0,,,0,1,,0,,,,,,,,,,,,,,,,,1,0,,,,,0,1,0,,,,,1,,,,,1,1,0,1,1,1,0,0,1
1449,33229283,,,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,0,,,,0,,,,1,,,,0,,,0,0,0,,,0,,,0,0,,,,,0,0,,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
2215,33229283,0,,,0,,0,0,,0,,,,,,0,0,0,,,,,,,,,0,,,,0,,,,,,,,,,,0,,0,1,,,,,,0,,1,,,,,,0,0,,,,,,,,,0,,,,,1,,0,,,,,,,,,,,0,,0,0,0,1,1,1,0,0,0,0
2346,30291739,,1,,,1,,,,,,,,,,,,,,,,,,,,,1,,,0,,,0,0,,,0,0,,0,,,,,,,0,,,,,,1,1,1,0,,,,,,,,,,0,1,,,1,,0,,1,,,,,,,0,,,,,,,0,0,0,0,0,1,1,0,0,1,0
136,3779506,0,,,0,,,,,,,,,,,,,,,,0,0,,,,0,,,,0,,,,,,,,,,0,0,,,0,0,,,0,,,0,,0,,0,,,,,1,,0,0,,,,,0,,,,,0,,,,,0,0,,,,,,,,0,,,0,0,0,0,1,0,0,0,0
2194,33229283,,0,,,0,,0,,,0,,0,0,,,0,0,,,,,,,,,,,1,,0,,,1,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,,,1,0,,,,,,,0,,,,,,0,,1,1,1,0,0,0,0,0,0,0
2148,12231850,,,,0,,,,,,,,,0,,,,,0,,,,,0,1,,,,,,,,1,,,0,,,,0,,0,,,,0,,0,,,,,,,1,,,,0,1,,0,0,,,0,,,,,0,,0,,,,0,,,,,,,1,,,,0,,1,1,1,0,1,1,0,0,0
130,417170,,0,0,,0,0,0,,,,,,,0,,,,,,0,0,0,0,,,,,,,,,0,0,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,0,1,,,1,,,,,0,0,,,,,0,,,,0,,,0,1,0,0,0,1,0,0,0
1203,18589764,,,,0,,,,,,,,,,0,,0,,,,,,0,,,,1,0,,,0,,,0,0,,,,0,,0,,,,,0,,,,1,,,0,0,,,,,,,,0,,0,0,,,,,,,0,,,,,0,,,,,,,1,,,0,,,0,0,1,0,1,0,0,0,0
2137,18587222,,0,,,,,,,0,,,,,,,,,,,,,,0,,0,0,0,0,,,,,0,0,,,,0,,0,,,,0,,,,,0,,,,,,,0,0,,1,,,,,,0,,0,0,,,0,,,,,,0,,,,,,,,0,,,,0,0,0,0,0,0,0,1,0
2215,33052110,,0,0,,,,,0,0,,,,0,,,,,,,,,,,,,0,0,,,,,0,,,,0,0,,,,,0,0,,,0,,,,,,1,,,,,,,,,,,0,,,0,,1,,0,,,,,,,1,,0,,,0,,,0,,,,1,0,0,1,0,0,0,1,0
2342,5781154,0,1,,,,,,0,,,,,,0,,0,,,,,0,,0,,,,,,,0,,,0,,0,,,,,,,1,0,,,,0,,0,1,,,,0,,,,,0,,,,,,,,0,0,,1,,,,,,0,,,,,,,,,,,1,,0,1,1,0,0,0,0,0,1
2194,21653362,,,0,,,,,,,0,,,0,,1,,1,,0,0,,,,,,0,0,,,,,0,,,,0,,,,,0,0,,,0,0,,,,1,,,,,,,,,,,0,,,,,0,,,0,,0,0,,,,,,,,,,,,,,,,1,1,0,1,0,1,0,0,0,0
57,41427463,,,,,0,,0,0,,,,,0,0,,,,,,,,,,0,,,0,0,,0,,,,,,0,,,0,,,0,,,,,,,0,0,,,,,,,,,,0,,,,,1,,,,0,,0,,,,0,,0,,0,,,,,,,,0,,0,1,0,0,0,0,0,0,0
2346,20285608,,,0,,,,,,,1,,,0,1,,,,,,,,,0,1,,,,,,,,,,,,,,,,1,,,,1,1,,,,,,0,1,,0,,,,0,,,,,0,,,0,,,,,1,,1,,,1,,,,1,,0,0,,,,1,,0,0,1,0,1,0,0,0,0
1850,30397220,0,,,,,0,,,,,,0,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,1,0,0,0,,0,,,,,0,,,,,,,,,,,,0,,0,,0,,,,0,,,,,,,0,,0,0,1,0,,,0,0,0,0,0,0,1,1,0,0
2215,3418563,,,,,,,0,0,,,,0,,,,,,,,,,,,0,,1,0,,,0,,,,,0,,,0,,0,,,,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,,0,0,,0,,,,,1,,0,,,,,1,,,,,0,0,0,1,0,0,1,0,0
2342,31594216,0,,,,1,0,0,,,,,,,,,,,,0,0,,,0,1,,,,,0,,,0,0,,,,,,0,,,,,,,1,,,,,,,,,0,,,,,,0,,1,,,,,,0,0,0,0,,,,,,1,,,,,,,0,,,,1,0,1,0,0,0,0,0,1
2152,1186517,1,,0,,,,,,,,,0,,,,,,,,,,,,0,,,,,0,0,,0,0,0,,,,,0,,,,0,,,,,,0,,,,,,0,,,0,,0,0,,,,,,,0,,,,,,0,,,,,0,,,,0,,,,0,1,0,0,0,0,1,0,0,0,0
1182,31884120,,,,,,0,,,,,,,0,,,,,1,0,,0,,,0,,,,,,,,,0,0,,,,,0,,,0,,0,,,,,,0,,,0,1,,,0,,,0,,,,,,,0,,,,,,,,,,0,,,0,,0,0,,0,,,,0,0,0,0,0,1,1,0,0
57,17009797,,,,,,,,,,,,0,0,1,,0,,,,,,,,,0,0,,,0,0,,,,0,,,,,,,0,,,,0,,,0,,,,,,,0,,0,,,,,,,0,,,,,0,,,0,0,,0,0,,,0,,,0,,,,,,,0,1,0,1,0,0,0,0,0
1739,36897525,,0,,,,0,,,0,,,,,,,0,0,0,,0,,,0,0,,,,,,,,,,,0,0,,,,,,,1,,,,,,,,,,0,,,,0,0,,,,,,0,,0,0,,,,,,0,0,,,,,,0,,,,,,,0,,0,0,0,0,0,0,0,1,0
2152,33610108,,,,,0,0,,0,,0,0,,0,,,,,,,,0,,,,,,,,,,,,0,,,0,,,0,0,0,,1,,,0,,,,,0,,,,0,,,,,,,,0,,0,,,,,,,0,,,,,,,0,,,,,0,,0,,,0,0,0,0,0,0,0,0,1
211,31884120,0,,0,,,0,,,,,,,,,0,0,,,,,0,0,0,,0,,,0,,0,,,0,,,,,,,,0,0,,,1,1,,,,,,,,,,,,,,,,0,,0,,1,,,,,,,,,,,,0,0,,,0,,,,,,,1,0,0,0,1,1,0,0,0
2152,4253071,1,,,,,,,0,,0,,,,,,,,0,,0,,0,,0,0,,,0,0,,,,0,0,,0,,,,0,,0,,,0,,,,,,,,,,,,,,0,,,,,,,,0,,,,0,,,,0,,0,,,,0,,,,,,,,0,0,0,0,0,1,0,0,0
